,20150701,20150702,20150703,20150706,20150707
13:59:00,0.0,,,0.0,
14:00:00,,0.0,,,
14:03:00,0.0,,,0.0,
14:04:00,0.0,0.0,,,
14:06:00,0.0,,,0.0,
14:07:00,,0.0,,0.0,
14:08:00,,,,0.0,
14:09:00,0.0,,,,
14:10:00,,0.0,,,
14:12:00,,0.0,,,
14:14:00,,0.0,,,
14:16:00,0.0,0.0,,,
14:17:00,0.0,,,,
14:18:00,0.0,,,,
14:19:00,0.0,,0.0,,
14:20:00,0.0,0.0,,,
14:21:00,0.0,0.0,,,
14:22:00,0.0,,0.0,,
14:23:00,0.0,,,,
14:24:00,0.0,,,,
14:25:00,0.0,,0.0,,
14:26:00,,0.0,,,
14:29:00,0.0,,,,
14:30:00,0.0,,,,
14:31:00,0.0,,,,
14:32:00,0.0,0.0,,,
14:33:00,0.0,,,,
14:34:00,0.0,0.0,,0.0,
14:35:00,0.0,,,,
14:36:00,0.0,,,,
14:37:00,0.0,,,,
14:38:00,0.0,,,0.0,
14:39:00,0.0,0.0,,0.0,
14:40:00,0.0,0.0,,0.0,
14:41:00,0.0,,0.0,,
14:42:00,0.0,,,0.0,
14:43:00,0.0,0.0,,,
14:44:00,0.0,,,,
14:45:00,0.0,0.0,0.0,0.0,
14:46:00,0.0,,,,
14:47:00,0.0,,,,
14:48:00,0.0,0.0,0.0,0.0,
14:49:00,0.0,0.0,,0.0,
14:50:00,0.0,0.0,,0.0,
14:51:00,0.0,0.0,,,
14:52:00,0.0,0.0,,0.0,
14:53:00,0.0,0.0,,0.0,
14:54:00,0.0,,0.0,0.0,
14:55:00,0.0,0.0,,,
14:56:00,0.0,0.0,0.0,,
14:57:00,0.0,,,,
15:00:00,0.0,0.0,,0.0,
